_time,price,carbonIntensity,fossilFuelPercentage,fossilEnergy,renewableEnergy,cloud_cover,dew_point,pressure_msl,relative_humidity,sunshine,temperature,visibility,wind_gust_speed,wind_speed,month,day,dayofweek,dayofyear,hour
2023-12-01 16:00:00+00:00,200.05,710.9521005933707,77.26567513454688,11743.5,2872.6875,100.0,-5.5,1008.1,99.0,0.0,-5.4,700.0,15.5,9.0,12,1,4,335,16
2023-12-01 17:00:00+00:00,230.69,697.7030790892661,75.17387997798468,11772.4375,3105.875,100.0,-5.1,1008.7,99.0,0.0,-5.0,700.0,17.3,10.1,12,1,4,335,17
2023-12-01 18:00:00+00:00,199.16,701.6786489572744,76.15865397987507,11880.4375,3196.875,100.0,-5.4,1008.7,98.0,0.0,-5.1,1000.0,16.9,9.0,12,1,4,335,18
2023-12-01 19:00:00+00:00,168.56,716.1771546781979,77.74040681254206,11537.5,3069.0625,100.0,-5.5,1008.9,98.0,0.0,-5.2,3000.0,15.5,9.7,12,1,4,335,19
2023-12-01 20:00:00+00:00,142.37,722.4751861157886,78.3775918507566,11234.75,2942.3125,100.0,-5.6,1008.7,98.0,0.0,-5.3,2000.0,18.7,9.7,12,1,4,335,20
2023-12-01 21:00:00+00:00,125.13,732.7849678253414,79.05415964741397,10927.0625,2822.75,100.0,-5.5,1009.0,99.0,0.0,-5.4,4000.0,15.1,9.0,12,1,4,335,21
2023-12-01 22:00:00+00:00,118.4,736.4154027329856,79.07401078578269,10761.3125,2738.625,100.0,-5.8,1009.3,98.0,0.0,-5.5,2000.0,12.2,5.8,12,1,4,335,22
2023-12-01 23:00:00+00:00,108.13,738.118474395333,79.0051812827901,10234.125,2646.0625,100.0,-6.0,1009.2,98.0,0.0,-5.7,2000.0,11.5,7.2,12,1,4,335,23
2023-12-02 00:00:00+00:00,105.22,736.2657941950974,78.60404701293601,9679.9375,2562.125,100.0,-6.4,1009.2,98.0,0.0,-6.1,700.0,10.8,6.5,12,2,5,336,0
2023-12-02 01:00:00+00:00,102.69,735.2786776140467,78.30821476403568,9298.125,2558.9375,100.0,-6.8,1008.9,97.0,0.0,-6.4,2000.0,14.0,8.6,12,2,5,336,1
2023-12-02 02:00:00+00:00,101.25,732.2767624008195,78.09968632893117,9103.875,2536.125,100.0,-6.8,1009.2,98.0,0.0,-6.6,2000.0,11.2,7.2,12,2,5,336,2
2023-12-02 03:00:00+00:00,98.89,730.4200433166643,78.00031556938049,9089.75,2560.625,100.0,-7.6,1009.1,96.0,0.0,-7.1,2000.0,10.4,6.5,12,2,5,336,3
2023-12-02 04:00:00+00:00,97.96,733.9839781136619,78.28529308390242,9106.75,2523.3125,100.0,-7.6,1009.2,96.0,0.0,-7.1,3000.0,9.0,3.6,12,2,5,336,4
2023-12-02 05:00:00+00:00,97.83,739.648390221513,79.02778194118962,9242.4375,2445.5,100.0,-7.9,1009.2,96.0,0.0,-7.4,3000.0,13.0,7.2,12,2,5,336,5
2023-12-02 06:00:00+00:00,98.93,752.7564136773916,80.43144439909906,9522.375,2303.6875,100.0,-8.0,1010.1,96.0,0.0,-7.5,3000.0,11.9,8.6,12,2,5,336,6
2023-12-02 07:00:00+00:00,104.88,757.2194519267135,81.44628283591142,10006.625,2215.1875,100.0,-7.4,1010.0,97.0,0.0,-7.0,4500.0,12.2,8.3,12,2,5,336,7
2023-12-02 08:00:00+00:00,120.34,750.8288097511148,80.94130566283263,10524.4375,2225.8125,100.0,-6.6,1010.6,97.0,0.0,-6.2,7000.0,16.2,9.0,12,2,5,336,8
2023-12-02 09:00:00+00:00,127.99,740.3427032147059,78.94497535788997,10565.3125,2335.0625,100.0,-5.6,1010.7,98.0,0.0,-5.3,5000.0,14.0,9.0,12,2,5,336,9
2023-12-02 10:00:00+00:00,130.75,729.5463364578065,77.32541171070082,10568.875,2454.375,100.0,-4.9,1011.0,98.0,0.0,-4.6,6000.0,17.3,10.1,12,2,5,336,10
2023-12-02 11:00:00+00:00,127.22,725.8943030268368,77.24203995901193,10533.6875,2563.25,100.0,-4.3,1010.8,99.0,0.0,-4.2,6000.0,22.0,13.3,12,2,5,336,11
2023-12-02 12:00:00+00:00,121.58,732.3479363893304,78.72703576917347,10564.1875,2486.25,100.0,-4.9,1010.7,99.0,0.0,-4.8,3500.0,23.4,15.5,12,2,5,336,12
2023-12-02 13:00:00+00:00,114.58,738.611700359867,79.74947473567882,10564.5,2437.6875,100.0,-4.4,1011.0,99.0,0.0,-4.3,4000.0,25.9,16.9,12,2,5,336,13
2023-12-02 14:00:00+00:00,118.52,744.7651363783573,80.85523087079677,10597.0625,2362.875,100.0,-3.8,1011.2,99.0,0.0,-3.7,6000.0,25.9,16.2,12,2,5,336,14
2023-12-02 15:00:00+00:00,123.5,743.4004094123978,80.30788271276849,10587.625,2337.1875,100.0,-3.4,1011.9,100.0,0.0,-3.4,6000.0,24.8,15.5,12,2,5,336,15
2023-12-02 16:00:00+00:00,129.79,730.2890585071755,77.73068637189535,10636.25,2469.1875,100.0,-3.5,1012.6,100.0,0.0,-3.5,5000.0,26.6,16.2,12,2,5,336,16
2023-12-02 17:00:00+00:00,144.04,715.7599041999325,75.81570414328783,10700.8125,2693.25,100.0,-3.3,1012.9,100.0,0.0,-3.3,6000.0,25.6,17.3,12,2,5,336,17
2023-12-02 18:00:00+00:00,144.96,707.6416687688801,75.20435342296629,10672.125,2897.1875,100.0,-3.2,1013.3,99.0,0.0,-3.1,5000.0,24.8,15.8,12,2,5,336,18
2023-12-02 19:00:00+00:00,129.56,699.5899982013772,74.3791281051469,10599.4375,3088.0625,100.0,-2.8,1013.7,99.0,0.0,-2.7,5000.0,27.0,17.6,12,2,5,336,19
2023-12-02 20:00:00+00:00,122.52,708.5819672411188,76.7422847833565,10540.1875,3045.625,100.0,-3.0,1014.4,97.0,0.0,-2.6,6000.0,26.6,17.3,12,2,5,336,20
2023-12-02 21:00:00+00:00,114.83,707.5307870526665,76.2692791842021,10450.4375,3090.9375,100.0,-3.0,1014.8,95.0,0.0,-2.3,10000.0,23.4,15.8,12,2,5,336,21
2023-12-02 22:00:00+00:00,109.88,716.9396745949944,76.85199717787552,10162.625,3002.0625,100.0,-2.6,1015.2,95.0,0.0,-1.9,11000.0,23.4,14.8,12,2,5,336,22
2023-12-02 23:00:00+00:00,106.01,715.7815784496959,76.13049649300078,9716.3125,3027.5,100.0,-2.3,1015.8,96.0,0.0,-1.8,9000.0,24.8,13.7,12,2,5,336,23
2023-12-03 00:00:00+00:00,108.3,702.3871850762453,74.96862316393367,9404.25,3121.4375,87.0,-2.6,1016.2,95.0,0.0,-1.9,10000.0,20.5,14.0,12,3,6,337,0
2023-12-03 01:00:00+00:00,102.68,684.6013593330463,73.05388068065969,8866.1875,3229.625,87.0,-2.9,1016.9,96.0,0.0,-2.4,10000.0,24.8,15.1,12,3,6,337,1
2023-12-03 02:00:00+00:00,99.88,681.9908454861325,72.70600643975567,8714.4375,3259.8125,87.0,-3.3,1017.5,94.0,0.0,-2.4,18000.0,24.1,15.8,12,3,6,337,2
2023-12-03 03:00:00+00:00,98.62,678.3296535918528,71.36176800478192,8424.875,3377.3125,87.0,-3.1,1018.0,94.0,0.0,-2.3,20000.0,17.3,11.9,12,3,6,337,3
2023-12-03 04:00:00+00:00,94.62,679.478765016951,70.9150614073867,8249.125,3382.4375,100.0,-2.8,1018.3,94.0,0.0,-2.0,11000.0,15.1,10.1,12,3,6,337,4
2023-12-03 05:00:00+00:00,91.72,682.4423994692932,71.09573132265314,8322.6875,3379.5625,100.0,-2.1,1018.5,96.0,0.0,-1.6,6000.0,16.9,8.6,12,3,6,337,5
2023-12-03 06:00:00+00:00,88.86,671.329851758504,70.23312269314805,8289.5,3513.5,100.0,-2.1,1019.0,96.0,0.0,-1.6,11000.0,18.4,10.8,12,3,6,337,6
2023-12-03 07:00:00+00:00,92.13,666.1470236375101,69.43901836860964,8401.0,3686.6875,100.0,-2.7,1019.6,95.0,0.0,-2.0,8000.0,23.0,15.1,12,3,6,337,7
2023-12-03 08:00:00+00:00,97.02,668.1231597093104,69.12264701542443,8576.625,3768.125,87.0,-2.9,1020.2,95.0,0.0,-2.2,8000.0,24.8,14.8,12,3,6,337,8
2023-12-03 09:00:00+00:00,100.15,670.57724847957,68.94464295138306,8820.75,3843.25,87.0,-3.5,1020.5,94.0,0.0,-2.7,9000.0,20.2,14.0,12,3,6,337,9
2023-12-03 10:00:00+00:00,104.96,660.5999382075456,67.82072649249875,8980.125,4187.75,100.0,-3.3,1021.1,94.0,0.0,-2.4,12000.0,21.6,14.0,12,3,6,337,10
2023-12-03 11:00:00+00:00,105.07,655.0279666717126,67.12644343937731,8995.4375,4390.125,100.0,-3.3,1021.1,91.0,0.0,-2.1,12000.0,23.0,15.1,12,3,6,337,11
2023-12-03 12:00:00+00:00,102.91,651.2149929307523,66.90540759656811,9016.875,4375.0625,100.0,-3.7,1021.6,89.0,0.0,-2.2,15000.0,22.0,14.8,12,3,6,337,12
2023-12-03 13:00:00+00:00,100.0,662.70256164692,68.37645548308683,8923.8125,4060.625,100.0,-3.4,1021.8,91.0,0.0,-2.1,15000.0,22.7,13.7,12,3,6,337,13
2023-12-03 14:00:00+00:00,105.68,676.2090477657061,70.08745810146924,9128.3125,3803.1875,100.0,-3.3,1022.0,89.0,0.0,-1.8,15000.0,21.6,11.9,12,3,6,337,14
2023-12-03 15:00:00+00:00,115.0,695.7192433895129,73.09175803496325,9605.6875,3465.25,100.0,-3.5,1022.4,89.0,0.0,-1.9,18000.0,23.8,13.7,12,3,6,337,15
2023-12-03 16:00:00+00:00,122.2,685.0379620437255,71.28094790170472,9900.875,3602.0,100.0,-3.5,1022.8,89.0,0.0,-1.9,20000.0,21.2,13.0,12,3,6,337,16
2023-12-03 17:00:00+00:00,127.9,658.496666240941,67.55834437282529,9966.25,4077.375,87.0,-3.6,1022.9,91.0,0.0,-2.3,20000.0,24.1,13.3,12,3,6,337,17
2023-12-03 18:00:00+00:00,129.05,640.7470742443247,65.18411070691529,9980.4375,4421.25,87.0,-3.7,1023.0,94.0,0.0,-2.9,20000.0,15.5,7.9,12,3,6,337,18
2023-12-03 19:00:00+00:00,126.07,625.8567533064175,64.24888489582926,9870.0625,4762.0,87.0,-3.4,1023.1,97.0,0.0,-3.0,20000.0,11.2,5.0,12,3,6,337,19
2023-12-03 20:00:00+00:00,112.33,608.1082109336181,63.332301540627086,9300.1875,5096.75,37.0,-4.0,1023.2,96.0,0.0,-3.5,20000.0,15.1,8.3,12,3,6,337,20
2023-12-03 21:00:00+00:00,100.0,595.2959851366954,62.11329700477272,8823.6875,5234.125,87.0,-4.8,1022.9,98.0,0.0,-4.5,15000.0,12.2,8.3,12,3,6,337,21
2023-12-03 22:00:00+00:00,99.09,593.901086106583,62.106859518126754,8721.375,5253.875,75.0,-4.9,1022.6,97.0,0.0,-4.5,12000.0,12.6,7.2,12,3,6,337,22
2023-12-03 23:00:00+00:00,89.0,591.1606474110775,61.549368419035304,8683.5625,5353.4375,12.0,-6.2,1022.5,97.0,0.0,-5.8,10000.0,8.6,5.8,12,3,6,337,23
2023-12-04 00:00:00+00:00,93.86,580.0034442957136,60.251584697141745,8402.5,5524.625,0.0,-6.5,1022.2,99.0,0.0,-6.4,10000.0,8.6,3.2,12,4,0,338,0
2023-12-04 01:00:00+00:00,89.81,570.7264949626982,59.06269089547787,8156.8125,5653.4375,37.0,-6.3,1022.0,100.0,0.0,-6.3,6000.0,10.1,6.1,12,4,0,338,1
2023-12-04 02:00:00+00:00,88.02,563.4920483206961,58.40781778715946,8028.125,5716.875,62.0,-5.9,1021.4,99.0,0.0,-5.8,5000.0,10.8,6.5,12,4,0,338,2
2023-12-04 03:00:00+00:00,85.38,557.0139303741928,57.64787496395658,7968.6875,5854.4375,62.0,-5.4,1021.0,99.0,0.0,-5.3,5000.0,10.8,5.8,12,4,0,338,3
2023-12-04 04:00:00+00:00,85.83,555.2328234033412,57.47971486545044,8117.5625,6004.25,75.0,-5.0,1020.4,99.0,0.0,-4.9,7000.0,17.3,9.4,12,4,0,338,4
2023-12-04 05:00:00+00:00,92.04,562.1931165530372,58.119547207890164,8507.9375,6129.6875,75.0,-5.5,1020.2,98.0,0.0,-5.2,12000.0,17.3,9.7,12,4,0,338,5
2023-12-04 06:00:00+00:00,104.1,565.5688873535194,59.24111813124168,9370.4375,6412.6875,87.0,-5.0,1019.7,99.0,0.0,-4.9,12000.0,19.8,9.4,12,4,0,338,6
2023-12-04 07:00:00+00:00,118.06,570.959268956349,61.0280879575296,10300.6875,6504.4375,87.0,-5.0,1019.4,98.0,0.0,-4.7,11000.0,24.1,13.3,12,4,0,338,7
2023-12-04 08:00:00+00:00,123.16,564.5120313292,60.54087249696427,10930.875,6746.25,87.0,-4.2,1019.1,98.0,0.0,-3.9,12000.0,18.0,10.8,12,4,0,338,8
2023-12-04 09:00:00+00:00,126.12,565.6655022906684,60.42490622970468,11033.75,6682.375,87.0,-3.7,1018.7,94.0,0.0,-2.9,15000.0,22.0,10.4,12,4,0,338,9
2023-12-04 10:00:00+00:00,128.02,566.9447771331347,60.348082055141454,11029.6875,6629.875,87.0,-4.0,1018.8,89.0,0.0,-2.4,15000.0,20.2,12.2,12,4,0,338,10
2023-12-04 11:00:00+00:00,130.7,574.3296154067281,61.40251209705259,10974.25,6352.1875,87.0,-4.0,1018.0,85.0,0.0,-1.8,17000.0,26.3,14.8,12,4,0,338,11
2023-12-04 12:00:00+00:00,126.45,576.2378004340359,62.022038994292075,11004.875,6281.3125,87.0,-3.7,1017.3,84.0,0.0,-1.3,18000.0,25.2,15.8,12,4,0,338,12
2023-12-04 13:00:00+00:00,131.42,580.1391250272733,62.57888401926776,11007.5,6179.5625,100.0,-3.2,1016.6,85.0,0.0,-1.0,19000.0,27.0,16.9,12,4,0,338,13
2023-12-04 14:00:00+00:00,126.97,580.4333800740029,63.03117741187148,11144.75,6195.125,100.0,-3.0,1015.8,87.0,0.0,-1.1,15000.0,26.6,16.6,12,4,0,338,14
2023-12-04 15:00:00+00:00,124.84,569.8981501566875,61.412236343929365,11166.875,6466.625,87.0,-2.9,1015.4,89.0,0.0,-1.3,15000.0,24.8,14.4,12,4,0,338,15
2023-12-04 16:00:00+00:00,122.27,556.2336300835256,60.40574415770804,11139.3125,6915.0625,87.0,-3.1,1014.9,88.0,0.0,-1.3,20000.0,22.7,13.7,12,4,0,338,16
2023-12-04 17:00:00+00:00,127.75,544.1536319997236,58.21328349497168,11160.8125,7180.3125,100.0,-3.0,1014.4,87.0,0.0,-1.1,20000.0,22.3,13.7,12,4,0,338,17
2023-12-04 18:00:00+00:00,124.63,540.12599526016,57.76819396227489,11164.0,7311.5625,100.0,-3.0,1013.9,87.0,0.0,-1.1,20000.0,20.9,11.9,12,4,0,338,18
2023-12-04 19:00:00+00:00,120.97,537.0772053896887,58.006494113622345,10720.1875,7386.5,100.0,-3.0,1013.4,86.0,0.0,-0.9,20000.0,21.2,13.0,12,4,0,338,19
2023-12-04 20:00:00+00:00,114.48,530.8274708115904,56.51638846046613,10221.9375,7550.4375,100.0,-3.4,1012.8,83.0,0.0,-0.9,20000.0,28.4,16.9,12,4,0,338,20
2023-12-04 21:00:00+00:00,105.55,525.9122052008994,55.12373914586913,9473.8125,7594.1875,87.0,-4.0,1012.7,84.0,0.0,-1.6,20000.0,27.7,15.8,12,4,0,338,21
2023-12-04 22:00:00+00:00,100.0,520.8392242934389,54.02008436429818,8863.1875,7517.75,75.0,-4.1,1012.3,86.0,0.0,-2.1,20000.0,26.6,15.5,12,4,0,338,22
2023-12-04 23:00:00+00:00,91.76,497.22241121901413,51.43344408524053,8148.125,7654.25,75.0,-4.3,1011.7,89.0,0.0,-2.7,20000.0,21.6,13.3,12,4,0,338,23
2023-12-05 00:00:00+00:00,90.85,476.7003108612795,48.993448766246544,7461.125,7765.625,87.0,-4.8,1011.2,89.0,0.0,-3.3,20000.0,25.6,14.0,12,5,1,339,0
2023-12-05 01:00:00+00:00,88.01,465.0640959842468,47.661873435787825,7132.0625,7830.875,87.0,-4.6,1010.8,89.0,0.0,-3.0,20000.0,26.3,16.2,12,5,1,339,1
2023-12-05 02:00:00+00:00,85.73,449.56580475074577,46.4480919157734,6900.625,7955.375,87.0,-4.5,1010.6,87.0,0.0,-2.7,18000.0,26.6,15.8,12,5,1,339,2
2023-12-05 03:00:00+00:00,83.62,447.88084468143853,46.30178445821867,6806.375,7893.3125,87.0,-4.3,1010.0,89.0,0.0,-2.7,18000.0,28.1,17.3,12,5,1,339,3
2023-12-05 04:00:00+00:00,84.71,454.6665189256838,46.913479831155996,7008.125,7928.75,87.0,-4.2,1010.0,87.0,0.0,-2.4,15000.0,26.6,16.9,12,5,1,339,4
2023-12-05 05:00:00+00:00,91.02,469.4377545820247,48.61372845313407,7566.125,7994.125,100.0,-4.0,1009.9,88.0,0.0,-2.3,15000.0,27.7,15.5,12,5,1,339,5
2023-12-05 06:00:00+00:00,108.0,492.094580965716,51.53939105091595,8685.0625,8122.25,100.0,-4.0,1009.8,87.0,0.0,-2.2,15000.0,26.3,15.1,12,5,1,339,6
2023-12-05 07:00:00+00:00,114.32,507.0112903965467,54.14366917912719,9814.75,8182.8125,100.0,-3.8,1009.8,87.0,0.0,-2.0,13000.0,30.2,15.8,12,5,1,339,7
2023-12-05 08:00:00+00:00,122.28,511.68180549865076,54.89892327099165,10228.0625,8188.9375,87.0,-3.6,1009.8,87.0,0.0,-1.7,13000.0,33.1,19.8,12,5,1,339,8
2023-12-05 09:00:00+00:00,122.88,515.4886091189071,55.35524172038551,10512.0,8161.9375,100.0,-3.7,1009.9,84.0,0.0,-1.3,13000.0,32.4,17.3,12,5,1,339,9
2023-12-05 10:00:00+00:00,120.55,518.8575215194521,55.606170365011934,10550.3125,8111.5,100.0,-3.2,1009.8,84.0,0.0,-0.8,12000.0,27.0,16.9,12,5,1,339,10
2023-12-05 11:00:00+00:00,121.27,524.5894028668645,56.37157185369429,10478.75,7878.125,100.0,-3.1,1009.4,83.0,0.0,-0.6,13000.0,32.0,15.8,12,5,1,339,11
2023-12-05 12:00:00+00:00,118.34,532.5206955168687,57.215000612786824,10505.5625,7652.125,100.0,-2.3,1009.1,86.0,0.0,-0.2,4000.0,35.6,18.7,12,5,1,339,12
2023-12-05 13:00:00+00:00,118.53,541.3971241688482,58.20412669844613,10527.6875,7358.0,100.0,-1.6,1009.1,90.0,0.0,-0.1,5000.0,31.7,19.8,12,5,1,339,13
2023-12-05 14:00:00+00:00,127.26,547.2172215689055,58.8317923057116,10491.1875,7016.1875,100.0,-1.7,1009.1,90.0,0.0,-0.2,6000.0,30.6,18.0,12,5,1,339,14
2023-12-05 15:00:00+00:00,122.59,551.585403608554,58.65168046145634,10416.125,6811.75,100.0,-1.3,1009.3,94.0,0.0,-0.4,6000.0,28.4,15.1,12,5,1,339,15
2023-12-05 16:00:00+00:00,129.24,548.0213812634,57.961483575574015,10451.625,6883.1875,100.0,-1.0,1009.6,96.0,0.0,-0.5,2500.0,28.4,16.2,12,5,1,339,16
2023-12-05 17:00:00+00:00,145.9,539.5867034031081,56.03689886463711,10540.375,7067.0,100.0,-1.0,1009.8,97.0,0.0,-0.6,6000.0,27.4,16.2,12,5,1,339,17
2023-12-05 18:00:00+00:00,147.47,547.8619478563978,57.32744073983888,10602.9375,6808.0625,100.0,-1.0,1010.0,97.0,0.0,-0.6,4000.0,24.5,14.4,12,5,1,339,18
2023-12-05 19:00:00+00:00,141.56,559.6021052580622,58.70637560253244,10627.1875,6433.125,100.0,-1.0,1010.1,97.0,0.0,-0.6,6000.0,23.0,14.4,12,5,1,339,19
2023-12-05 20:00:00+00:00,128.63,574.4951194019843,61.890441279310494,10547.4375,6120.8125,100.0,-1.0,1010.1,96.0,0.0,-0.5,8000.0,23.4,13.7,12,5,1,339,20
2023-12-05 21:00:00+00:00,117.83,584.0415429546944,62.9782607112797,10221.125,5873.3125,100.0,-1.1,1010.3,95.0,0.0,-0.4,9000.0,24.5,14.8,12,5,1,339,21
2023-12-05 22:00:00+00:00,111.55,597.8884989249888,63.01144050450866,9472.25,5478.0,100.0,-1.1,1010.4,94.0,0.0,-0.3,9000.0,22.0,13.7,12,5,1,339,22
2023-12-05 23:00:00+00:00,103.28,611.0840680719751,63.45766642749875,9046.9375,5119.8125,100.0,-0.9,1010.6,94.0,0.0,-0.1,8000.0,23.0,14.0,12,5,1,339,23
2023-12-06 00:00:00+00:00,94.97,614.961918575013,63.75478071400585,8906.875,4918.9375,100.0,-0.6,1010.5,96.0,0.0,0.0,7000.0,19.1,14.0,12,6,2,340,0
2023-12-06 01:00:00+00:00,93.1,622.9557418279769,64.83662422306756,8774.125,4699.75,100.0,-0.6,1010.4,96.0,0.0,0.0,8000.0,19.1,11.9,12,6,2,340,1
2023-12-06 02:00:00+00:00,92.57,626.5877814396738,65.61591268680314,8709.5,4560.6875,100.0,-0.3,1010.7,97.0,0.0,0.1,6000.0,19.4,11.9,12,6,2,340,2
2023-12-06 03:00:00+00:00,90.96,626.2136183404725,65.51706632157104,8602.0625,4526.125,100.0,-0.1,1010.6,98.0,0.0,0.2,5000.0,17.3,10.8,12,6,2,340,3
2023-12-06 04:00:00+00:00,90.59,628.5766424510424,65.91045640007285,8696.625,4492.625,100.0,0.2,1010.3,99.0,0.0,0.3,5000.0,20.5,11.5,12,6,2,340,4
2023-12-06 05:00:00+00:00,93.89,632.9269621466103,67.55495676744377,9303.375,4451.5,100.0,0.2,1010.5,99.0,0.0,0.3,5000.0,19.1,12.6,12,6,2,340,5
2023-12-06 06:00:00+00:00,106.94,632.8369782411635,69.02291983311457,10204.0,4529.625,100.0,0.3,1010.5,100.0,0.0,0.3,4000.0,18.4,12.2,12,6,2,340,6
2023-12-06 07:00:00+00:00,133.86,637.3474747869831,70.04366605565538,10937.25,4490.0,100.0,0.2,1010.8,100.0,0.0,0.2,3200.0,20.2,11.9,12,6,2,340,7
2023-12-06 08:00:00+00:00,167.0,631.0611147293116,68.09750732238524,11228.5625,4503.25,100.0,0.2,1011.2,100.0,0.0,0.2,2400.0,18.4,12.6,12,6,2,340,8
2023-12-06 09:00:00+00:00,166.54,632.2329463641396,68.14127442844885,11320.625,4458.3125,100.0,0.4,1011.4,100.0,0.0,0.4,2700.0,22.0,13.3,12,6,2,340,9
2023-12-06 10:00:00+00:00,150.0,632.1627953594264,68.15667253791071,11311.75,4471.4375,100.0,0.5,1011.7,100.0,0.0,0.5,1900.0,19.4,12.6,12,6,2,340,10
2023-12-06 11:00:00+00:00,146.29,640.6085056934814,70.14504821426476,11289.625,4366.6875,100.0,0.6,1011.6,99.0,0.0,0.7,2800.0,19.8,12.2,12,6,2,340,11
2023-12-06 12:00:00+00:00,146.1,646.8995478425401,70.56440101833225,11084.1875,4228.4375,100.0,0.6,1011.6,99.0,0.0,0.7,2700.0,17.3,10.8,12,6,2,340,12
2023-12-06 13:00:00+00:00,141.03,640.8451678857939,69.90226676727605,10974.8125,4176.5625,100.0,0.7,1011.8,99.0,0.0,0.8,2600.0,13.7,9.0,12,6,2,340,13
2023-12-06 14:00:00+00:00,140.5,647.3362047602375,70.70734697152741,10791.5625,3979.8125,100.0,0.9,1012.1,100.0,0.0,0.9,2500.0,13.3,7.6,12,6,2,340,14
2023-12-06 15:00:00+00:00,143.99,648.9494884449581,70.91152826744317,10693.375,3838.6875,100.0,0.9,1012.6,100.0,0.0,0.9,400.0,14.0,7.2,12,6,2,340,15
2023-12-06 16:00:00+00:00,164.0,645.6268972097316,69.63460149384352,10754.1875,3901.6875,100.0,1.0,1013.2,100.0,0.0,1.0,200.0,10.8,5.4,12,6,2,340,16
2023-12-06 17:00:00+00:00,178.07,640.9844619762321,68.48792451089679,10904.0625,3981.0,100.0,1.3,1013.9,100.0,0.0,1.3,200.0,10.1,6.5,12,6,2,340,17
2023-12-06 18:00:00+00:00,165.28,643.9184937975723,68.67810350687043,10905.5625,3889.5625,100.0,1.2,1014.4,100.0,0.0,1.2,200.0,9.4,5.4,12,6,2,340,18
2023-12-06 19:00:00+00:00,149.93,653.9225126042991,70.93115187202623,10843.8125,3754.0625,100.0,1.2,1015.1,100.0,0.0,1.2,1200.0,10.1,5.8,12,6,2,340,19
2023-12-06 20:00:00+00:00,129.91,669.2431691654447,73.73634641743706,10721.0625,3559.625,100.0,1.0,1015.6,100.0,0.0,1.0,2500.0,12.6,6.1,12,6,2,340,20
2023-12-06 21:00:00+00:00,115.68,682.9151255531649,74.91937597126464,10414.1875,3302.0,100.0,1.0,1016.1,100.0,0.0,1.0,6000.0,12.6,6.8,12,6,2,340,21
2023-12-06 22:00:00+00:00,107.33,698.5075516531231,76.32326488535172,10128.6875,3055.0625,87.0,0.7,1016.5,100.0,0.0,0.7,7000.0,13.0,7.2,12,6,2,340,22
2023-12-06 23:00:00+00:00,100.44,714.3668619603632,76.68950785665675,9569.625,2872.375,100.0,0.5,1016.9,100.0,0.0,0.5,9000.0,12.6,6.8,12,6,2,340,23
2023-12-07 00:00:00+00:00,99.2,717.0781987542589,76.37402568134907,9235.9375,2777.75,100.0,0.5,1017.2,100.0,0.0,0.5,9000.0,8.3,5.8,12,7,3,341,0
2023-12-07 01:00:00+00:00,97.85,718.8647536110334,76.69363050137562,8967.375,2696.25,100.0,0.5,1017.3,100.0,0.0,0.5,9000.0,8.6,5.4,12,7,3,341,1
2023-12-07 02:00:00+00:00,96.86,724.6269147656976,77.53795560992708,8940.0625,2586.75,100.0,0.6,1018.1,100.0,0.0,0.6,9000.0,11.5,5.8,12,7,3,341,2
2023-12-07 03:00:00+00:00,91.81,727.9975253676887,77.84376569147958,8827.5,2505.3125,100.0,0.6,1018.3,100.0,0.0,0.6,7000.0,11.2,6.1,12,7,3,341,3
2023-12-07 04:00:00+00:00,89.92,736.1725091277852,78.92408040254992,8957.6875,2382.375,100.0,0.6,1018.7,100.0,0.0,0.6,6000.0,12.2,6.5,12,7,3,341,4
2023-12-07 05:00:00+00:00,94.53,745.4103317394922,80.68237664193175,9410.4375,2235.4375,100.0,0.6,1019.2,100.0,0.0,0.6,6000.0,12.6,5.8,12,7,3,341,5
2023-12-07 06:00:00+00:00,116.58,734.7848796719439,79.63157978089244,10233.375,2256.875,100.0,0.6,1019.3,100.0,0.0,0.6,6000.0,11.5,7.2,12,7,3,341,6
2023-12-07 07:00:00+00:00,131.22,723.3707762634932,77.41030583761385,10622.8125,2286.625,100.0,0.7,1019.9,100.0,0.0,0.7,5000.0,10.1,5.8,12,7,3,341,7
2023-12-07 08:00:00+00:00,150.0,712.6130768756982,75.6935499882088,10896.625,2335.625,100.0,0.7,1020.1,100.0,0.0,0.7,4000.0,11.9,6.8,12,7,3,341,8
2023-12-07 09:00:00+00:00,137.7,700.6676384913346,75.9234890661844,11042.875,2743.4375,100.0,0.8,1020.5,99.0,0.0,0.9,5000.0,11.2,6.5,12,7,3,341,9
2023-12-07 10:00:00+00:00,134.36,685.284249111535,75.04491980497416,10942.0,3203.0625,100.0,0.8,1020.7,98.0,0.0,1.1,5000.0,14.8,7.9,12,7,3,341,10
2023-12-07 11:00:00+00:00,138.17,667.0072341597727,72.45367144498869,10906.75,3605.6875,100.0,0.9,1020.6,98.0,0.0,1.2,5000.0,16.2,9.0,12,7,3,341,11
2023-12-07 12:00:00+00:00,137.99,663.9205886888755,72.99933969469382,10891.25,3762.125,100.0,0.9,1020.4,97.0,0.0,1.3,5000.0,14.0,7.9,12,7,3,341,12
2023-12-07 13:00:00+00:00,138.35,669.8465049777261,74.22897397877487,10905.375,3669.0625,100.0,1.1,1020.3,98.0,0.0,1.4,5000.0,12.2,7.6,12,7,3,341,13
